eth.src,eth.dst,ip.src,ip.dst,frame.len,_ws.col.Protocol,frame_time_delta,identical_packets_per_second,bytes_per_second,unique_packets_per_second,packet_arrival_rate,probability_1,probability_2
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,173.131.79.150,10.0.0.8,174,TCP,0.048529624938964844,0,3654,21,20,0.1573864456893869,0.8426135543106134
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,112.58.78.36,10.0.0.8,174,TCP,0.04795026779174805,0,3654,21,20,0.15905311235605354,0.8409468876439467
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,85.196.255.49,10.0.0.8,174,TCP,0.0491185188293457,0,3654,21,20,0.15905311235605354,0.8409468876439467
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,163.157.85.23,10.0.0.8,174,TCP,0.0491185188293457,0,3654,21,20,0.1573864456893869,0.8426135543106134
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,127.240.196.73,10.0.0.8,174,TCP,0.0483088493347168,0,3654,21,20,0.1573864456893869,0.8426135543106134
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,56.217.101.111,10.0.0.8,174,TCP,0.04752492904663086,0,3654,21,20,0.15905311235605354,0.8409468876439467
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,237.204.140.95,10.0.0.8,174,TCP,0.049071311950683594,0,3654,21,20,0.1573864456893869,0.8426135543106134
aa:9f:5e:39:39:26,ff:ff:ff:ff:ff:ff,None,None,42,,0.04791998863220215,0,3522,21,20,0.6125925766771354,0.38740742332286443
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,238.225.157.157,10.0.0.8,174,TCP,0.04769587516784668,0,3522,21,20,0.1573864456893869,0.8426135543106134
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,9.142.84.79,10.0.0.8,174,TCP,0.04765057563781738,0,3522,21,20,0.2527696000808618,0.7472303999191386
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,166.214.111.152,10.0.0.8,174,TCP,0.04871177673339844,0,3522,21,20,0.1573864456893869,0.8426135543106134
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,222.170.231.68,10.0.0.8,174,TCP,0.04907941818237305,0,3522,21,20,0.1573864456893869,0.8426135543106134
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,241.236.109.47,10.0.0.8,174,TCP,0.04858565330505371,0,3522,21,20,0.1573864456893869,0.8426135543106134
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,196.188.49.67,10.0.0.8,174,TCP,0.0478663444519043,0,3522,21,20,0.1573864456893869,0.8426135543106134
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,113.150.90.141,10.0.0.8,174,TCP,0.047541141510009766,0,3522,21,20,0.15905311235605354,0.8409468876439467
aa:9f:5e:39:39:26,ff:ff:ff:ff:ff:ff,None,None,42,,0.04909229278564453,1,3390,20,20,0.6252222063067651,0.37477779369323483
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,2.140.47.23,10.0.0.8,174,TCP,0.05039191246032715,0,3390,20,20,0.2529438920198597,0.7470561079801409
aa:9f:5e:39:39:26,ff:ff:ff:ff:ff:ff,None,None,42,,0.048898935317993164,2,3258,19,20,0.6860203740496424,0.3139796259503571
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,99.63.228.15,10.0.0.8,174,TCP,0.049410343170166016,0,3258,19,20,0.15477069241462843,0.845229307585372
